Run 	T Sent 	T Received 	Message ID 	dT
65 	2015-04-04 14:17:34.974235 	2015-04-04 14:17:34.979459 	8 	0:00:00.005224
66 	2015-04-04 14:17:34.990148 	2015-04-04 14:17:34.995906 	9 	0:00:00.005758
67 	2015-04-04 14:17:35.006713 	2015-04-04 14:17:35.011912 	1 	0:00:00.005199
68 	2015-04-04 14:17:35.022460 	2015-04-04 14:17:35.027437 	3 	0:00:00.004977
69 	2015-04-04 14:17:35.039248 	2015-04-04 14:17:35.044508 	1 	0:00:00.005260
70 	2015-04-04 14:17:35.055063 	2015-04-04 14:17:35.060306 	7 	0:00:00.005243
71 	2015-04-04 14:17:35.071708 	2015-04-04 14:17:35.076846 	8 	0:00:00.005138
72 	2015-04-04 14:17:35.087051 	2015-04-04 14:17:35.092112 	1 	0:00:00.005061
73 	2015-04-04 14:17:35.104190 	2015-04-04 14:17:35.109214 	2 	0:00:00.005024
74 	2015-04-04 14:17:35.121420 	2015-04-04 14:17:35.126425 	1 	0:00:00.005005
75 	2015-04-04 14:17:35.136694 	2015-04-04 14:17:35.141712 	6 	0:00:00.005018
76 	2015-04-04 14:17:35.154274 	2015-04-04 14:17:35.159120 	9 	0:00:00.004846
77 	2015-04-04 14:17:35.171677 	2015-04-04 14:17:35.176903 	0 	0:00:00.005226
78 	2015-04-04 14:17:35.187618 	2015-04-04 14:17:35.192533 	2 	0:00:00.004915
79 	2015-04-04 14:17:35.204186 	2015-04-04 14:17:35.209287 	5 	0:00:00.005101
80 	2015-04-04 14:17:35.221739 	2015-04-04 14:17:35.227479 	8 	0:00:00.005740
81 	2015-04-04 14:17:35.239227 	2015-04-04 14:17:35.245201 	2 	0:00:00.005974
82 	2015-04-04 14:17:35.256740 	2015-04-04 14:17:35.261740 	0 	0:00:00.005000
83 	2015-04-04 14:17:35.274209 	2015-04-04 14:17:35.280963 	9 	0:00:00.006754
84 	2015-04-04 14:17:35.291754 	2015-04-04 14:17:35.296734 	6 	0:00:00.004980
85 	2015-04-04 14:17:35.307602 	2015-04-04 14:17:35.327159 	7 	0:00:00.019557
86 	2015-04-04 14:17:35.339191 	2015-04-04 14:17:35.344402 	3 	0:00:00.005211
87 	2015-04-04 14:17:35.356723 	2015-04-04 14:17:35.361879 	5 	0:00:00.005156
88 	2015-04-04 14:17:35.372542 	2015-04-04 14:17:35.377448 	2 	0:00:00.004906
89 	2015-04-04 14:17:35.389216 	2015-04-04 14:17:35.394447 	3 	0:00:00.005231
90 	2015-04-04 14:17:35.405061 	2015-04-04 14:17:35.410036 	6 	0:00:00.004975
91 	2015-04-04 14:17:35.421765 	2015-04-04 14:17:35.427280 	1 	0:00:00.005515
92 	2015-04-04 14:17:35.437497 	2015-04-04 14:17:35.442504 	2 	0:00:00.005007
93 	2015-04-04 14:17:35.454222 	2015-04-04 14:17:35.459429 	9 	0:00:00.005207
94 	2015-04-04 14:17:35.469997 	2015-04-04 14:17:35.475099 	2 	0:00:00.005102
95 	2015-04-04 14:17:35.486789 	2015-04-04 14:17:35.492310 	6 	0:00:00.005521
96 	2015-04-04 14:17:35.502507 	2015-04-04 14:17:35.507507 	2 	0:00:00.005000
97 	2015-04-04 14:17:35.519271 	2015-04-04 14:17:35.524732 	0 	0:00:00.005461
98 	2015-04-04 14:17:35.535185 	2015-04-04 14:17:35.554439 	6 	0:00:00.019254
99 	2015-04-04 14:17:35.566692 	2015-04-04 14:17:35.572133 	7 	0:00:00.005441
100 	2015-04-04 14:17:35.584214 	2015-04-04 14:17:35.589129 	1 	0:00:00.004915
