Run 	T Sent 	T Received 	Message ID 	dT
65 	2015-04-21 00:00:18.245283 	2015-04-21 00:00:18.262149 	1 	0:00:00.016866
66 	2015-04-21 00:00:18.262251 	2015-04-21 00:00:18.280132 	8 	0:00:00.017881
67 	2015-04-21 00:00:18.280239 	2015-04-21 00:00:18.297163 	6 	0:00:00.016924
68 	2015-04-21 00:00:18.297281 	2015-04-21 00:00:18.314172 	2 	0:00:00.016891
69 	2015-04-21 00:00:18.314276 	2015-04-21 00:00:18.332202 	0 	0:00:00.017926
70 	2015-04-21 00:00:18.332306 	2015-04-21 00:00:18.349165 	4 	0:00:00.016859
71 	2015-04-21 00:00:18.349282 	2015-04-21 00:00:18.367166 	2 	0:00:00.017884
72 	2015-04-21 00:00:18.367272 	2015-04-21 00:00:18.384164 	4 	0:00:00.016892
73 	2015-04-21 00:00:18.384270 	2015-04-21 00:00:18.401170 	1 	0:00:00.016900
74 	2015-04-21 00:00:18.401304 	2015-04-21 00:00:18.419162 	4 	0:00:00.017858
75 	2015-04-21 00:00:18.419268 	2015-04-21 00:00:18.436138 	1 	0:00:00.016870
76 	2015-04-21 00:00:18.436242 	2015-04-21 00:00:18.454130 	3 	0:00:00.017888
77 	2015-04-21 00:00:18.454241 	2015-04-21 00:00:18.471165 	2 	0:00:00.016924
78 	2015-04-21 00:00:18.471268 	2015-04-21 00:00:18.488101 	6 	0:00:00.016833
79 	2015-04-21 00:00:18.488204 	2015-04-21 00:00:18.506163 	1 	0:00:00.017959
80 	2015-04-21 00:00:18.506267 	2015-04-21 00:00:18.527469 	7 	0:00:00.021202
81 	2015-04-21 00:00:18.527573 	2015-04-21 00:00:18.541131 	5 	0:00:00.013558
82 	2015-04-21 00:00:18.541242 	2015-04-21 00:00:18.558165 	1 	0:00:00.016923
83 	2015-04-21 00:00:18.558270 	2015-04-21 00:00:18.576188 	8 	0:00:00.017918
84 	2015-04-21 00:00:18.576293 	2015-04-21 00:00:18.595162 	0 	0:00:00.018869
85 	2015-04-21 00:00:18.595264 	2015-04-21 00:00:18.612135 	3 	0:00:00.016871
86 	2015-04-21 00:00:18.612239 	2015-04-21 00:00:18.630132 	1 	0:00:00.017893
87 	2015-04-21 00:00:18.630237 	2015-04-21 00:00:18.649146 	9 	0:00:00.018909
88 	2015-04-21 00:00:18.649264 	2015-04-21 00:00:18.668141 	2 	0:00:00.018877
89 	2015-04-21 00:00:18.668245 	2015-04-21 00:00:18.685205 	7 	0:00:00.016960
90 	2015-04-21 00:00:18.685313 	2015-04-21 00:00:18.704208 	5 	0:00:00.018895
91 	2015-04-21 00:00:18.704313 	2015-04-21 00:00:18.721138 	2 	0:00:00.016825
92 	2015-04-21 00:00:18.721253 	2015-04-21 00:00:18.738136 	4 	0:00:00.016883
93 	2015-04-21 00:00:18.738240 	2015-04-21 00:00:18.756181 	8 	0:00:00.017941
94 	2015-04-21 00:00:18.756331 	2015-04-21 00:00:18.774156 	6 	0:00:00.017825
95 	2015-04-21 00:00:18.774261 	2015-04-21 00:00:18.791149 	4 	0:00:00.016888
96 	2015-04-21 00:00:18.791252 	2015-04-21 00:00:18.808200 	3 	0:00:00.016948
97 	2015-04-21 00:00:18.808317 	2015-04-21 00:00:18.825140 	8 	0:00:00.016823
98 	2015-04-21 00:00:18.825255 	2015-04-21 00:00:18.842185 	6 	0:00:00.016930
99 	2015-04-21 00:00:18.842287 	2015-04-21 00:00:18.860161 	8 	0:00:00.017874
100 	2015-04-21 00:00:18.860264 	2015-04-21 00:00:18.877169 	6 	0:00:00.016905
101 	2015-04-21 00:00:18.877301 	2015-04-21 00:00:18.894129 	5 	0:00:00.016828
102 	2015-04-21 00:00:18.894234 	2015-04-21 00:00:18.912214 	8 	0:00:00.017980
103 	2015-04-21 00:00:18.912311 	2015-04-21 00:00:18.929163 	3 	0:00:00.016852
104 	2015-04-21 00:00:18.929281 	2015-04-21 00:00:18.947182 	1 	0:00:00.017901
105 	2015-04-21 00:00:18.947285 	2015-04-21 00:00:18.964163 	6 	0:00:00.016878
106 	2015-04-21 00:00:18.964293 	2015-04-21 00:00:18.982160 	7 	0:00:00.017867
107 	2015-04-21 00:00:18.982265 	2015-04-21 00:00:18.999167 	0 	0:00:00.016902
108 	2015-04-21 00:00:18.999269 	2015-04-21 00:00:19.016159 	3 	0:00:00.016890
109 	2015-04-21 00:00:19.016264 	2015-04-21 00:00:19.039432 	4 	0:00:00.023168
110 	2015-04-21 00:00:19.039581 	2015-04-21 00:00:19.051160 	9 	0:00:00.011579
111 	2015-04-21 00:00:19.051267 	2015-04-21 00:00:19.069152 	4 	0:00:00.017885
112 	2015-04-21 00:00:19.069270 	2015-04-21 00:00:19.091179 	0 	0:00:00.021909
113 	2015-04-21 00:00:19.091283 	2015-04-21 00:00:19.105134 	3 	0:00:00.013851
114 	2015-04-21 00:00:19.105264 	2015-04-21 00:00:19.123166 	1 	0:00:00.017902
115 	2015-04-21 00:00:19.123269 	2015-04-21 00:00:19.141158 	0 	0:00:00.017889
116 	2015-04-21 00:00:19.141360 	2015-04-21 00:00:19.160181 	5 	0:00:00.018821
117 	2015-04-21 00:00:19.160286 	2015-04-21 00:00:19.178169 	8 	0:00:00.017883
118 	2015-04-21 00:00:19.178272 	2015-04-21 00:00:19.195162 	7 	0:00:00.016890
119 	2015-04-21 00:00:19.195266 	2015-04-21 00:00:19.213169 	8 	0:00:00.017903
120 	2015-04-21 00:00:19.213294 	2015-04-21 00:00:19.231162 	9 	0:00:00.017868
121 	2015-04-21 00:00:19.231266 	2015-04-21 00:00:19.248186 	2 	0:00:00.016920
122 	2015-04-21 00:00:19.248292 	2015-04-21 00:00:19.266162 	5 	0:00:00.017870
123 	2015-04-21 00:00:19.266267 	2015-04-21 00:00:19.283147 	4 	0:00:00.016880
124 	2015-04-21 00:00:19.283252 	2015-04-21 00:00:19.300168 	1 	0:00:00.016916
125 	2015-04-21 00:00:19.300272 	2015-04-21 00:00:19.318132 	7 	0:00:00.017860
126 	2015-04-21 00:00:19.318236 	2015-04-21 00:00:19.335165 	1 	0:00:00.016929
127 	2015-04-21 00:00:19.335268 	2015-04-21 00:00:19.352103 	0 	0:00:00.016835
128 	2015-04-21 00:00:19.352207 	2015-04-21 00:00:19.370167 	9 	0:00:00.017960
129 	2015-04-21 00:00:19.370271 	2015-04-21 00:00:19.387163 	5 	0:00:00.016892
130 	2015-04-21 00:00:19.387266 	2015-04-21 00:00:19.404156 	1 	0:00:00.016890
131 	2015-04-21 00:00:19.404284 	2015-04-21 00:00:19.422164 	5 	0:00:00.017880
132 	2015-04-21 00:00:19.422268 	2015-04-21 00:00:19.439134 	8 	0:00:00.016866
133 	2015-04-21 00:00:19.439240 	2015-04-21 00:00:19.460135 	4 	0:00:00.020895
134 	2015-04-21 00:00:19.460239 	2015-04-21 00:00:19.474129 	5 	0:00:00.013890
135 	2015-04-21 00:00:19.474232 	2015-04-21 00:00:19.492132 	6 	0:00:00.017900
136 	2015-04-21 00:00:19.492235 	2015-04-21 00:00:19.509167 	1 	0:00:00.016932
137 	2015-04-21 00:00:19.509290 	2015-04-21 00:00:19.527133 	0 	0:00:00.017843
138 	2015-04-21 00:00:19.527236 	2015-04-21 00:00:19.545139 	4 	0:00:00.017903
139 	2015-04-21 00:00:19.545259 	2015-04-21 00:00:19.562119 	5 	0:00:00.016860
140 	2015-04-21 00:00:19.562237 	2015-04-21 00:00:19.579132 	1 	0:00:00.016895
141 	2015-04-21 00:00:19.579233 	2015-04-21 00:00:19.599136 	6 	0:00:00.019903
142 	2015-04-21 00:00:19.599238 	2015-04-21 00:00:19.616162 	5 	0:00:00.016924
143 	2015-04-21 00:00:19.616265 	2015-04-21 00:00:19.634183 	9 	0:00:00.017918
144 	2015-04-21 00:00:19.634288 	2015-04-21 00:00:19.653157 	5 	0:00:00.018869
145 	2015-04-21 00:00:19.653294 	2015-04-21 00:00:19.671159 	8 	0:00:00.017865
146 	2015-04-21 00:00:19.671262 	2015-04-21 00:00:19.688165 	2 	0:00:00.016903
147 	2015-04-21 00:00:19.688269 	2015-04-21 00:00:19.707171 	1 	0:00:00.018902
148 	2015-04-21 00:00:19.707274 	2015-04-21 00:00:19.724165 	7 	0:00:00.016891
149 	2015-04-21 00:00:19.724270 	2015-04-21 00:00:19.741218 	8 	0:00:00.016948
150 	2015-04-21 00:00:19.741324 	2015-04-21 00:00:19.759170 	7 	0:00:00.017846
151 	2015-04-21 00:00:19.759273 	2015-04-21 00:00:19.777179 	3 	0:00:00.017906
152 	2015-04-21 00:00:19.777293 	2015-04-21 00:00:19.794166 	4 	0:00:00.016873
153 	2015-04-21 00:00:19.794269 	2015-04-21 00:00:19.811165 	0 	0:00:00.016896
154 	2015-04-21 00:00:19.811269 	2015-04-21 00:00:19.828174 	3 	0:00:00.016905
155 	2015-04-21 00:00:19.828277 	2015-04-21 00:00:19.846167 	5 	0:00:00.017890
156 	2015-04-21 00:00:19.846270 	2015-04-21 00:00:19.863125 	6 	0:00:00.016855
157 	2015-04-21 00:00:19.863234 	2015-04-21 00:00:19.880170 	9 	0:00:00.016936
158 	2015-04-21 00:00:19.880301 	2015-04-21 00:00:19.898186 	8 	0:00:00.017885
159 	2015-04-21 00:00:19.898290 	2015-04-21 00:00:19.915163 	6 	0:00:00.016873
160 	2015-04-21 00:00:19.915266 	2015-04-21 00:00:19.932160 	0 	0:00:00.016894
161 	2015-04-21 00:00:19.932264 	2015-04-21 00:00:19.949164 	9 	0:00:00.016900
162 	2015-04-21 00:00:19.949284 	2015-04-21 00:00:19.967167 	0 	0:00:00.017883
