Run 	T Sent 	T Received 	Message ID 	dT
65 	2015-04-04 15:52:54.832177 	2015-04-04 15:52:54.835678 	7 	0:00:00.003501
66 	2015-04-04 15:52:54.847157 	2015-04-04 15:52:54.850555 	8 	0:00:00.003398
67 	2015-04-04 15:52:54.862107 	2015-04-04 15:52:54.865591 	2 	0:00:00.003484
68 	2015-04-04 15:52:54.877171 	2015-04-04 15:52:54.880566 	9 	0:00:00.003395
69 	2015-04-04 15:52:54.892137 	2015-04-04 15:52:54.895661 	7 	0:00:00.003524
70 	2015-04-04 15:52:54.907168 	2015-04-04 15:52:54.910619 	1 	0:00:00.003451
71 	2015-04-04 15:52:54.922135 	2015-04-04 15:52:54.926129 	9 	0:00:00.003994
72 	2015-04-04 15:52:54.937217 	2015-04-04 15:52:54.940830 	5 	0:00:00.003613
73 	2015-04-04 15:52:54.952121 	2015-04-04 15:52:54.956058 	3 	0:00:00.003937
74 	2015-04-04 15:52:54.967184 	2015-04-04 15:52:54.970621 	0 	0:00:00.003437
75 	2015-04-04 15:52:54.982139 	2015-04-04 15:52:54.986206 	7 	0:00:00.004067
76 	2015-04-04 15:52:54.997149 	2015-04-04 15:52:55.000595 	8 	0:00:00.003446
77 	2015-04-04 15:52:55.012147 	2015-04-04 15:52:55.021502 	7 	0:00:00.009355
78 	2015-04-04 15:52:55.032177 	2015-04-04 15:52:55.035640 	0 	0:00:00.003463
79 	2015-04-04 15:52:55.047140 	2015-04-04 15:52:55.050626 	5 	0:00:00.003486
80 	2015-04-04 15:52:55.062179 	2015-04-04 15:52:55.065644 	9 	0:00:00.003465
81 	2015-04-04 15:52:55.077167 	2015-04-04 15:52:55.080705 	1 	0:00:00.003538
82 	2015-04-04 15:52:55.092183 	2015-04-04 15:52:55.095686 	5 	0:00:00.003503
83 	2015-04-04 15:52:55.107133 	2015-04-04 15:52:55.110665 	3 	0:00:00.003532
84 	2015-04-04 15:52:55.122184 	2015-04-04 15:52:55.125621 	2 	0:00:00.003437
85 	2015-04-04 15:52:55.137127 	2015-04-04 15:52:55.140486 	1 	0:00:00.003359
86 	2015-04-04 15:52:55.152179 	2015-04-04 15:52:55.155754 	3 	0:00:00.003575
87 	2015-04-04 15:52:55.167159 	2015-04-04 15:52:55.170689 	5 	0:00:00.003530
88 	2015-04-04 15:52:55.182187 	2015-04-04 15:52:55.185646 	7 	0:00:00.003459
89 	2015-04-04 15:52:55.197141 	2015-04-04 15:52:55.200676 	1 	0:00:00.003535
90 	2015-04-04 15:52:55.212187 	2015-04-04 15:52:55.215645 	0 	0:00:00.003458
91 	2015-04-04 15:52:55.227184 	2015-04-04 15:52:55.230725 	3 	0:00:00.003541
92 	2015-04-04 15:52:55.242171 	2015-04-04 15:52:55.250519 	7 	0:00:00.008348
93 	2015-04-04 15:52:55.262147 	2015-04-04 15:52:55.265634 	8 	0:00:00.003487
94 	2015-04-04 15:52:55.277176 	2015-04-04 15:52:55.280642 	5 	0:00:00.003466
95 	2015-04-04 15:52:55.292152 	2015-04-04 15:52:55.295650 	3 	0:00:00.003498
96 	2015-04-04 15:52:55.307193 	2015-04-04 15:52:55.310768 	7 	0:00:00.003575
97 	2015-04-04 15:52:55.322212 	2015-04-04 15:52:55.325724 	2 	0:00:00.003512
98 	2015-04-04 15:52:55.337197 	2015-04-04 15:52:55.340635 	0 	0:00:00.003438
99 	2015-04-04 15:52:55.352135 	2015-04-04 15:52:55.356122 	7 	0:00:00.003987
100 	2015-04-04 15:52:55.367179 	2015-04-04 15:52:55.370738 	3 	0:00:00.003559
101 	2015-04-04 15:52:55.382124 	2015-04-04 15:52:55.386222 	9 	0:00:00.004098
102 	2015-04-04 15:52:55.397156 	2015-04-04 15:52:55.400641 	4 	0:00:00.003485
103 	2015-04-04 15:52:55.412146 	2015-04-04 15:52:55.416225 	8 	0:00:00.004079
104 	2015-04-04 15:52:55.427146 	2015-04-04 15:52:55.430647 	5 	0:00:00.003501
105 	2015-04-04 15:52:55.442153 	2015-04-04 15:52:55.446231 	6 	0:00:00.004078
